,p_sym
9435,0.22566973049161565
9436,0.09290985261705154
9437,0.7638778731731485
9438,0.6272957006233902
9439,0.6528292939954267
9440,0.17468094237869702
9441,0.7689347732340337
9442,0.2922608180654739
9443,0.14347950794881204
9444,0.3195012348879108
9445,0.1603244627525544
9446,0.02217995623691371
9447,0.6112505585618657
9448,0.6256861048060502
9449,0.7048644060515797
9450,0.853565117451339
9451,0.03465769970796262
9452,0.7225143114990762
9453,0.44261932559645945
9454,0.7024425394890335
9455,0.2959449673556116
9456,0.7960309851840364
9457,0.29979313813726904
9458,0.3531004973981925
9459,0.7187548968311784
9460,0.8745048785556208
9461,0.35368227757119075
9462,0.6082829379775471
9463,0.36334866727454385
9464,0.31464686112342355
9465,0.2601964624992861
9466,0.4442525670064281
9467,0.010536608127675873
9468,0.4891490267267342
9469,0.4752088506766775
9470,0.6639577636499765
9471,0.8449799715928732
9472,0.6038423832471863
9473,0.996536349098892
9474,0.20258641595835303
9475,0.5620472216646049
9476,0.030163480253942887
9477,0.9855545337428614
9478,0.07215102465546397
9479,0.6343257831164637
9480,0.972758339260079
9481,0.18921214503267347
9482,0.7951333432174575
9483,0.5202685728373087
9484,0.4881965953590395
9485,0.14273950115471346
9486,0.968010057953493
9487,0.5486283571365673
9488,0.7191872096670858
9489,0.37869328372423616
9490,0.26224222388088236
9491,0.4751160627401768
9492,0.7522980495319004
9493,0.9148930575618174
9494,0.3515327989677762
9495,0.9996456862531712
9496,0.28266920624534964
9497,0.4208440768221844
9498,0.8039664548988728
9499,0.17774466473032935
9500,0.5544516189424061
9501,0.061558677978740484
9502,0.8148528797226398
9503,0.07596854834211864
9504,0.6112644968090186
9505,0.11487877510128142
9506,0.77532961463714
9507,0.6996393076945625
9508,0.17529089901585893
9509,0.6368233539516527
9510,0.35116666729178836
9511,0.48445378564974806
9512,0.1407330142474018
9513,0.9601081447848102
9514,0.8183422707873442
9515,0.027368094179115565
9516,0.08713864940669724
9517,0.43142134180642944
9518,0.26477457356886025
9519,0.39986828495166304
9520,0.7942533968861863
9521,0.11714608780768876
9522,0.10577733319104421
9523,0.6042810186247035
9524,0.4288114738630038
9525,0.8054674927981577
9526,0.3637982257892265
9527,0.32212343116085207
9528,0.6331328262583373
9529,0.2575505130630853
9530,0.0164269105415642
9531,0.37472530109050217
9532,0.7146247156853168
9533,0.49782321116018047
9534,0.6011803953075944
9535,0.23730624147133306
9536,0.9961808667106633
9537,0.15086468726628544
9538,0.022266023528240253
9539,0.5583802373038947
9540,0.9061823875420042
9541,0.5935853565721972
9542,0.6718400119207898
9543,0.44776590220305923
9544,0.06494398658463296
9545,0.1968521756717877
9546,0.26550496975820126
9547,0.9931704428604973
9548,0.0779013703969893
9549,0.1721898048404803
9550,0.4489661759732929
9551,0.38436924430178476
9552,0.4357114731186513
9553,0.24958130225720454
9554,0.38549097736272353
9555,0.5504926083095968
9556,0.6768438396341377
9557,0.9706595482971437
9558,0.6649955163348618
9559,0.8054977123084888
9560,0.8506539772215448
9561,0.08986455934965076
9562,0.43969964676839757
9563,0.4006044539811995
9564,0.8432268169647408
9565,0.6914384348924846
9566,0.8739076953404699
9567,0.7185607825678729
9568,0.5630404514627222
9569,0.6053880640899761
9570,0.06384600482007707
9571,0.2593524398307189
9572,0.44726345103800413
9573,0.09363880260318602
9574,0.8922330062217575
9575,0.5878361474435805
9576,0.08281185250211509
9577,0.7289423535673022
9578,0.80958726906977
9579,0.4040233168315275
9580,0.539078532838537
9581,0.2915724412024874
9582,0.35194735137167776
9583,0.18960962317578578
9584,0.3815036476252226
9585,0.48070348061107393
9586,0.5766927128181594
9587,0.9108238955692858
9588,0.4509085574638475
9589,0.533380889207867
9590,0.6783500223762373
9591,0.15914802187864063
9592,0.43168762045460674
9593,0.45485913931546007
9594,0.061108301543041144
9595,0.22115622890969588
9596,0.2910982912458605
9597,0.5782248069717809
9598,0.9562825360790321
9599,0.8807288001753083
9600,0.5767134673304676
9601,0.44051902734491344
9602,0.7829184399612247
9603,0.6078057139055321
9604,0.45033549446230026
9605,0.12149721093557597
9606,0.6310852134345547
9607,0.30880600424615445
9608,0.9152298530694353
9609,0.17142685404148328
9610,0.30082941469084323
9611,0.7501554938373821
9612,0.21471572531962702
9613,0.3079701368144715
9614,0.9547843693888036
9615,0.5497915975397496
9616,0.6501867180159526
9617,0.3279428999130879
9618,0.5156312273207279
9619,0.1011298102686462
9620,0.19819785484880725
9621,0.04176693089236272
9622,0.6812881397814768
9623,0.35347475669677053
9624,0.581548109822202
9625,0.4563458508581315
9626,0.06008839593018478
9627,0.8475789463001161
9628,0.5673407558761624
9629,0.5958273506322279
9630,0.0796852511139764
9631,0.2365787899283487
9632,0.6018295826965783
9633,0.21602986531092183
9634,0.9356904127008161
9635,0.2882552968709047
9636,0.3898302072751886
9637,0.6939547253479141
9638,0.0941202738580793
9639,0.2721701396361813
9640,0.15441030783301757
9641,0.3496035023938482
9642,0.5707776099760513
9643,0.13602348760998584
9644,0.3528993692267791
9645,0.04592676598948198
9646,0.2362492541955078
9647,0.9766422993747228
9648,0.054869048089103534
9649,0.1914079379392467
9650,0.7101066548925926
9651,0.5009370445962896
9652,0.1880547208531833
9653,0.12810816665790503
9654,0.2609938329787318
9655,0.1456199978811613
9656,0.02489728325134255
9657,0.0795940401394033
9658,0.9438823432224719
9659,0.43784110531140963
9660,0.02434201192486085
9661,0.7461836291511567
9662,0.6106439193660229
9663,0.6023443836011978
9664,0.4347879346052109
9665,0.6495398993213105
9666,0.13604426010490744
9667,0.886909051669609
9668,0.6741159181938161
9669,0.906586009220322
9670,0.9689317495676314
9671,0.17443410773333679
9672,0.3559800117617319
9673,0.21534704578106145
9674,0.42379213418161743
9675,0.9729178119771035
9676,0.46325000969072494
9677,0.23935796813414378
9678,0.8003910957517342
9679,0.6782167345186408
9680,0.9822579509653911
9681,0.6919525790714106
9682,0.03928356203912142
9683,0.44455983982662894
9684,0.2948446451407588
9685,0.6856551822389069
9686,0.023774752464100102
9687,0.8272212750889085
9688,0.11978881939178065
9689,0.6678776578550374
9690,0.7278926200180247
9691,0.2573759668926522
9692,0.6997865557437228
9693,0.04516624332917807
9694,0.4731521982752013
9695,0.2569595120476339
9696,0.13234425763848123
9697,0.033381001929065124
9698,0.3833099621654783
9699,0.6005681378536403
9700,0.2051772110616582
9701,0.8288486762815661
9702,0.6610993068175111
9703,0.31710592438572904
9704,0.35876593706047033
9705,0.20625098026411193
9706,0.49971819453519206
9707,0.7400859327344822
9708,0.3685896897504588
9709,0.5843254920178722
9710,0.8334799768010339
9711,0.777637521244667
9712,0.4785946001143524
9713,0.15648382951067707
9714,0.6837330121416264
9715,0.5880543543382952
9716,0.22091488709128104
9717,0.8819926060403884
9718,0.011477991650622243
9719,0.8744066995322037
9720,0.9496706318510788
9721,0.6057746410716265
9722,0.9763678254241486
9723,0.06772891571725692
9724,0.3358519698773087
9725,0.41435532530987407
9726,0.6862166925694575
9727,0.8389309248695964
9728,0.5460364046966683
9729,0.578290818536581
9730,0.5310400858455682
9731,0.45255393548493805
9732,0.24463663406363467
9733,0.19672451911453936
9734,0.5740412935992264
9735,0.9028794332364487
9736,0.08386481176824157
9737,0.30217074269277944
9738,0.34164296835088404
9739,0.8804952624838289
9740,0.055688990237410474
9741,0.9071119289263139
9742,0.6503321644081387
9743,0.03699980822760074
9744,0.35609694412605253
9745,0.7858279992098772
9746,0.8194811759329079
9747,0.772865151769057
9748,0.8451216835243
9749,0.010539231494526735
9750,0.9590543883072823
9751,0.4736455284664056
9752,0.3237250492925282
9753,0.33261512859479936
9754,0.24430023692096792
9755,0.06663826605160517
9756,0.5542393101132899
9757,0.6260593200787964
9758,0.6696979556195422
9759,0.5183267564762414
9760,0.6645687814702075
9761,0.30093786511765264
9762,0.3245404100748842
9763,0.09370077453776471
9764,0.013149908931685661
9765,0.052749488531405264
9766,0.25210729692116873
9767,0.25370430887706363
9768,0.33486642738083894
9769,0.30024027878193693
9770,0.552759838745776
9771,0.6905633797943518
9772,0.03795650533555173
9773,0.4108012093724476
9774,0.24164440844596846
9775,0.6195317341760674
9776,0.4994019052474834
9777,0.12484647663078174
9778,0.5445012276386967
9779,0.26381704221616054
9780,0.2640840767891697
9781,0.09933567411796895
9782,0.8800503335622609
9783,0.3600317702924184
9784,0.5392324111088642
9785,0.23142036060844884
9786,0.2329439448830083
9787,0.33154386388592727
9788,0.5561472324690553
9789,0.5681809414187432
9790,0.9135980495886855
9791,0.7575862099245103
9792,0.03961631068956317
9793,0.42671086910183953
9794,0.6401921026163601
9795,0.1904950502215056
9796,0.46243382930628796
9797,0.3977548766049428
9798,0.7032085338664535
9799,0.8138255236233308
9800,0.20756975995490168
9801,0.5308143534443461
9802,0.5149380132751742
9803,0.5414168819128661
9804,0.675405919385922
9805,0.5202693532914486
9806,0.04235150149515099
9807,0.549472548135115
9808,0.8674699698099878
9809,0.581186990218692
9810,0.051564114743120726
9811,0.5126021189098229
9812,0.38585752446372623
9813,0.35069254959371055
9814,0.539207471810202
9815,0.8457678296155424
9816,0.055087530335745094
9817,0.5296089901345953
9818,0.16909352881763595
9819,0.922824819423292
9820,0.8869806867964822
9821,0.8006712685494813
9822,0.5074570888390487
9823,0.4745131350795332
9824,0.9237192071812287
9825,0.799252392567058
9826,0.5442361972053743
9827,0.38316866234726477
9828,0.29951722869571673
9829,0.6299960241960842
9830,0.8014715626072593
9831,0.6670762044014727
9832,0.7363823418337091
9833,0.5805975846345879
9834,0.7060384218990001
9835,0.15413040393812316
9836,0.36734702280880527
9837,0.40237721878855337
9838,0.7607008984166985
9839,0.7704566643654243
9840,0.7360753652454037
9841,0.6144106848596074
9842,0.4912545075834741
9843,0.3322188268723646
9844,0.1204619873023779
9845,0.0063425083934086635
9846,0.81713317597791
9847,0.21933934181407544
9848,0.006835168848324136
9849,0.17428500541751413
9850,0.21593448224929113
9851,0.7061483564872114
9852,0.005981126525360425
9853,0.42816336850504366
9854,0.11515680708538467
9855,0.09128328818625153
9856,0.655439159617144
9857,0.18822599028997267
9858,0.17414123078740995
9859,0.07476990849056286
9860,0.596649750602062
9861,0.9212225278885484
9862,0.3219182252077931
9863,0.7177098469938709
9864,0.3983525439589034
9865,0.7034937190915048
9866,0.46861398971054624
9867,0.4374680815689682
9868,0.43526727800322773
9869,0.6672081097873007
9870,0.31408195500069913
9871,0.4682915696027923
9872,0.8772355374565595
9873,0.859773432082793
9874,0.322002581275759
9875,0.49547415494211144
9876,0.5909173633136405
9877,0.9173748197471887
9878,0.8440018436053605
9879,0.5299494923053891
9880,0.21291327454860132
9881,0.3111367487727882
9882,0.31956035680533645
9883,0.08030555154457875
9884,0.17077796408929935
9885,0.8234258506630556
9886,0.30377425507085376
9887,0.9991469243431752
9888,0.8706321281528194
9889,0.7198234961272195
9890,0.24870186087803015
9891,0.8862747546209186
9892,0.9269063980847151
9893,0.2908861124687242
9894,0.45975966668679524
9895,0.021545365827191243
9896,0.6511513246093147
9897,0.9123610843520445
9898,0.597468240290149
9899,0.018732257588145673
9900,0.8909776166409679
9901,0.8045229541735421
9902,0.35049154092695733
9903,0.2717054197229013
9904,0.6062435935347535
9905,0.41173047744676994
9906,0.8725179266298703
9907,0.8955116278278868
9908,0.8161747782718896
9909,0.672214228587575
9910,0.8933370341316372
9911,0.3609112257894307
9912,0.2021087467137418
9913,0.36956206414371606
9914,0.3023343112333112
9915,0.46098759593395133
9916,0.4161320591020745
9917,0.5452170145504198
9918,0.1371229693673588
9919,0.33338326466357227
9920,0.8105559650379023
9921,0.44117825206950567
9922,0.6784067700468198
9923,0.9503022354863144
9924,0.10031483312221667
9925,0.9100533828135579
9926,0.12252337153255666
9927,0.3678313447227375
9928,0.1553401936799771
9929,0.08192765128665036
9930,0.7493449668748426
9931,0.6695611373212251
9932,0.5604588655981447
9933,0.2921705576792196
9934,0.4563267437739187
9935,0.558147416708136
9936,0.22126507508691395
9937,0.16303547759618875
9938,0.12104066460950558
9939,0.5866606943772826
9940,0.6645002993199477
9941,0.26980180443143476
9942,0.8330183909440203
9943,0.30562400454867844
9944,0.4579727917986931
9945,0.9313554007963616
9946,0.8263639993682567
9947,0.6139603135871587
9948,0.5541764576263762
9949,0.10593191704773564
9950,0.9091258966837297
9951,0.6482076315314724
9952,0.06441107655485245
9953,0.10374663300240727
9954,0.6929124558524455
9955,0.3883702479955725
9956,0.6763625916638714
9957,0.8683856537164433
9958,0.8224148039258977
9959,0.4323435628704907
9960,0.6142553119760241
9961,0.8669594155364432
9962,0.42955510788673434
9963,0.6092702380231739
9964,0.21551467999289742
9965,0.4870018066123516
9966,0.09974410445134285
9967,0.9216231661577969
9968,0.5149505180213336
9969,0.47722470795944816
9970,0.5957634692564089
9971,0.4772263461915264
9972,0.3056349186824988
9973,0.4908298813892479
9974,0.8697407770182498
9975,0.4237681199155019
9976,0.15920418424910843
9977,0.4595868953033647
9978,0.32750010571297017
9979,0.6341483288422167
9980,0.9511044137733848
9981,0.8798881298736378
9982,0.0485877058463694
9983,0.606666977272563
9984,0.1962001077859784
9985,0.2126370600600308
9986,0.5184262069961596
9987,0.14946611574635815
9988,0.31689396197536013
9989,0.7317986143355161
9990,0.19476307888821975
9991,0.02961188326191444
9992,0.35234456669233316
9993,0.027129380745774423
9994,0.14139540807637374
9995,0.7379219954221816
9996,0.912384959481354
9997,0.37768133427838635
9998,0.5538106679066068
9999,0.4551899150345037
10000,0.15090525272415978
10001,0.5073145960448622
10002,0.2852978583390414
10003,0.4048723467208799
10004,0.10019904555251857
10005,0.859611114793413
10006,0.9568086875755449
10007,0.06083835716192476
10008,0.48490758420574887
10009,0.7091824819917002
10010,0.19300513413899556
10011,0.38720518946264804
10012,0.045528703866150044
10013,0.4974971832590105
10014,0.37701163318502884
10015,0.27668920681883313
10016,0.7040705951021631
10017,0.529994630730888
10018,0.4532988156537493
10019,0.3722207893759115
10020,0.5294422583356378
10021,0.8178714823028196
10022,0.21557624267838282
10023,0.6541055522610643
10024,0.10986652973707911
10025,0.4364067097793083
10026,0.48473183830029265
10027,0.6021839206495985
10028,0.24737746803927108
10029,0.254866374357964
10030,0.7468995934067767
10031,0.15832012036323173
10032,0.7099927983265072
10033,0.7236884621456384
10034,0.8206183797689474
10035,0.16234759981659208
10036,0.9844073744924802
10037,0.9280463134454299
10038,0.8699655305602655
10039,0.31005326257455323
10040,0.21510826490490187
10041,0.3709307353887177
10042,0.6277795638630972
10043,0.5916489910301537
10044,0.8679629957540891
10045,0.49762943385871383
10046,0.49274514905734856
10047,0.7099888320268813
10048,0.7838176513954461
10049,0.1985842296030731
10050,0.7558368399635316
10051,0.43471642544455147
10052,0.20727631379876166
10053,0.7102884521769216
10054,0.33261004998003807
10055,0.6826793702461479
10056,0.3822393199776245
10057,0.448857919183554
10058,0.14417260380188868
10059,0.2476976859924167
10060,0.447972050717663
10061,0.2667165583927078
10062,0.6025173626265526
10063,0.3690923297330968
10064,0.14169067674415636
10065,0.4810794117581604
10066,0.7609274329496812
10067,0.43380190713029176
10068,0.9071624820218586
10069,0.43172356128092293
10070,0.06550133069380881
10071,0.42142736793538327
10072,0.8503897672363638
10073,0.2675787808615928
10074,0.7741886345189635
10075,0.6727126644439884
10076,0.5532720359838798
10077,0.9108170645365415
10078,0.6280281738981975
10079,0.6806400904164869
10080,0.7764349840923147
10081,0.5403439499828044
10082,0.8474141020956284
10083,0.6620940521083836
10084,0.21444957153523359
10085,0.8330985678144801
10086,0.10887989064304193
10087,0.1755955785025568
10088,0.9787671967147211
10089,0.8453939139487487
10090,0.5587949062846582
10091,0.7096586907171958
10092,0.26177750553954815
10093,0.18747723933017768
10094,0.4665468797300686
10095,0.46757842259018745
10096,0.15905564380645953
10097,0.8722897835309769
10098,0.6639407719947759
10099,0.4598808709809037
10100,0.6641429932611298
10101,0.9963817935421787
10102,0.7462739038577434
10103,0.9451903655840693
10104,0.593865969908781
10105,0.10880377621810255
10106,0.938035780875786
10107,0.5197983144144016
10108,0.846950486647977
10109,0.2693028296273201
10110,0.3461855364313545
10111,0.13463783637206517
10112,0.6479198008042937
10113,0.7108854759961571
10114,0.7361540399829296
10115,0.6478505813582064
10116,0.9105963744424789
10117,0.16906308621564803
10118,0.6932576786395265
10119,0.0642512849793645
10120,0.42195292762156544
10121,0.2950084503594268
10122,0.28187236157919027
10123,0.08668703143103818
10124,0.6275965542339176
10125,0.7018621670841819
10126,0.37437611364789203
10127,0.07663820161965051
10128,0.26477024607864386
10129,0.743995428411026
10130,0.4398964810674817
10131,0.0004745307960607459
10132,0.6830202213941434
10133,0.12997319727692125
10134,0.5489518313833636
10135,0.7997145040074907
10136,0.5848815367893667
10137,0.8672641914524216
10138,0.5450355779127729
10139,0.957442558802545
10140,0.8042527164440932
10141,0.535292461491092
10142,0.6183177498743013
10143,0.9078414980753978
10144,0.16255920253835887
10145,0.7296190260713512
10146,0.4761015203649718
10147,0.3557401681735697
10148,0.38563671428318924
10149,0.954032398709371
10150,0.6644009545651861
10151,0.06181069241648318
10152,0.029310142106047987
10153,0.7499420958106742
10154,0.21377990092145538
10155,0.07401634138590374
10156,0.24592804803660884
10157,0.8907348717816274
10158,0.8423055925301782
10159,0.63177929670326
10160,0.6392326650858536
10161,0.8133467357079305
10162,0.9621989347900056
10163,0.45318063162839095
10164,0.09333764102558717
10165,0.1090603225667287
10166,0.5931670578530229
10167,0.41926626685087476
10168,0.5315041787293027
10169,0.7835152822128657
10170,0.04591502071464637
10171,0.9027308964440175
10172,0.6184599312905701
10173,0.28531254187197974
10174,0.22017179731787329
10175,0.4770896051613588
10176,0.3112102735820216
10177,0.40675569466293515
10178,0.37577479489477306
10179,0.5264698362713136
10180,0.11611859361965382
10181,0.7315249443784327
10182,0.0035193150700736364
10183,0.39381344670803076
10184,0.4235367925678244
10185,0.6448606734743795
10186,0.3325894186485878
10187,0.3538822587837186
10188,0.4219083645615339
10189,0.9420223568242682
10190,0.5557446305587284
10191,0.35971444165182087
10192,0.8481473936829442
10193,0.21217824043872802
10194,0.5920847789249805
10195,0.8140098374837946
10196,0.3221869291728888
10197,0.5206183077336041
10198,0.8235769144786473
10199,0.35056832799094784
10200,0.21298152552671823
10201,0.6540921395264017
10202,0.8678847263701062
10203,0.6846453836249554
10204,0.3651614807763929
10205,0.23932752482308073
10206,0.8489084557979073
10207,0.21009262485848634
10208,0.9122434651656126
10209,0.8051735256450759
10210,0.0016368088138940529
10211,0.8757039871814527
10212,0.6875911205882733
10213,0.023535898469698502
10214,0.3996620682516223
10215,0.7763982824659634
10216,0.6579029991503259
10217,0.38036487408467634
10218,0.9460099566314252
10219,0.8601721748666155
10220,0.4850850506432306
10221,0.5768538156881085
10222,0.25593317781754055
10223,0.6819515062137742
10224,0.4716810702247848
10225,0.044626780344225514
10226,0.1829000590452473
10227,0.48504186420600093
10228,0.6680568710811094
10229,0.8229226745764167
10230,0.08696367498568525
10231,0.228002111937176
10232,0.26129424125229306
10233,0.5921996778308111
10234,0.03296024753720539
10235,0.3849758223820675
10236,0.4721110637130187
10237,0.151796405584807
10238,0.7581301509634344
10239,0.8050591103663992
10240,0.05689117237101682
10241,0.5594354492002372
10242,0.37356543001830056
10243,0.23759191270246938
10244,0.5703570506460662
10245,0.35465663854233076
10246,0.21020666324607906
10247,0.46011263303354966
10248,0.3166686628345605
10249,0.4229342253999715
10250,0.458415597157493
10251,0.7689487517517801
10252,0.6115746448523612
10253,0.46455611701640487
10254,0.27396475755355165
10255,0.18541036127560262
10256,0.2946823578263851
10257,0.2993239256705241
10258,0.44563904070165883
10259,0.9593716937520129
10260,0.7313100449921498
10261,0.07319949046558372
10262,0.47436067569367635
10263,0.2178287537917103
10264,0.4320700851703866
10265,0.49740828953429694
10266,0.9781206100696238
10267,0.6227243157095009
10268,0.0914990109717071
10269,0.21688735849717644
10270,0.34280273355116075
10271,0.9129180354658617
10272,0.41298583388606047
10273,0.9058168556702961
10274,0.13158706486105454
10275,0.9502003172198045
10276,0.21785016395429557
10277,0.870813088844046
10278,0.8965636654136157
10279,0.8899657465277552
10280,0.17191461212147896
10281,0.2562130235431519
10282,0.2599361890043125
10283,0.934278461862397
10284,0.03765007240741858
10285,0.4163113365455613
10286,0.04054768308413059
10287,0.16037863382122108
10288,0.46424996933030105
10289,0.5377919773564039
10290,0.012494199911591397
10291,0.7791652391465426
10292,0.4265214675233181
10293,0.2747746887192378
10294,0.5273932653827468
10295,0.6265591621776138
10296,0.08811664228410054
10297,0.5194225835898006
10298,0.3011848714555998
10299,0.20505046738591393
10300,0.38853670552113106
10301,0.09628832942067067
10302,0.38566525764424486
10303,0.050206732187578984
10304,0.3364457714251202
10305,0.13740258368910163
10306,0.854585518016175
10307,0.8460327989294822
10308,0.6008064357911824
10309,0.7627583371784691
10310,0.8495182151567318
10311,0.20673312067203387
10312,0.9578118953265293
10313,0.3049065716326075
10314,0.6081725582355645
10315,0.10647735778371448
10316,0.2601179566120989
10317,0.44740875803167357
10318,0.7864754569014526
10319,0.5524626855009781
10320,0.8410087927213462
10321,0.19869565511006293
10322,0.9858694831088536
10323,0.7718601622984468
10324,0.4214073487064639
10325,0.46667662375777164
10326,0.010629732747773013
10327,0.28669266567715834
10328,0.5053637458992553
10329,0.5589242645854237
10330,0.11408783571991854
10331,0.7517152793276941
10332,0.6895850520800321
10333,0.03302797689756809
10334,0.738843698183325
10335,0.4132581225492784
10336,0.8704442139821182
10337,0.04115729856575967
10338,0.6750209191391714
10339,0.38629554441563785
10340,0.5457044954855299
10341,0.22200657122906475
10342,0.6817520404187262
10343,0.8551315958325458
10344,0.6162379164366923
10345,0.8415413594543963
10346,0.9907380949037365
10347,0.39979732241032684
10348,0.9668818152730643
10349,0.8985602587230811
10350,0.9509997737336275
10351,0.4965789767987211
10352,0.7067312304726627
10353,0.26287903409855684
10354,0.27983033166919735
10355,0.5862560789544341
10356,0.5236858216635214
10357,0.5400690874517591
10358,0.03989053257680153
10359,0.41831397485170907
10360,0.3108748355563198
10361,0.9760997583570241
10362,0.6965729471965743
10363,0.7975216950180283
10364,0.41534007832583053
10365,0.2719933049683525
10366,0.04259352474523481
10367,0.2614926231438959
10368,0.8934434507440436
10369,0.3188416317913222
10370,0.43783472252994604
10371,0.29189833770512297
10372,0.48496358493339675
10373,0.10087795056553073
10374,0.8037990348719245
10375,0.8938576311987124
10376,0.46118242081524186
10377,0.18777922869496344
10378,0.14844607786021657
10379,0.06497779270661252
10380,0.12594681175283218
10381,0.9420355819912065
10382,0.537709316239569
10383,0.022834190574649638
10384,0.10734566140795732
10385,0.2439672446333544
10386,0.4220776369106679
10387,0.7618559954550396
10388,0.6196524558511065
10389,0.269474990068037
10390,0.4487309927406563
10391,0.6869196584382482
10392,0.7871320466126249
10393,0.9346561730745976
10394,0.1002423072463472
10395,0.6600433052706861
10396,0.26608782271165576
10397,0.16823225910880302
10398,0.9879335016649708
10399,0.31584806834740453
10400,0.7355712845698501
10401,0.3419975775546902
10402,0.24724947548174636
10403,0.34574866049235364
10404,0.903722375828868
10405,0.9227917995952223
10406,0.8020428806377747
10407,0.744550312905977
10408,0.682558757868316
10409,0.8949740743292646
10410,0.03528120804230561
10411,0.8251333599173291
10412,0.9303172395475721
10413,0.25522093221313435
10414,0.24735392467384532
10415,0.7862755315120112
10416,0.4069158342503013
10417,0.8266973829761127
10418,0.5076119745840045
10419,0.7106621112691867
10420,0.9330925828713931
10421,0.5190675089502451
10422,0.05203917712023709
10423,0.1533204880502974
10424,0.057461148054825606
10425,0.4371014386679989
10426,0.6499278169673489
10427,0.8605083340314241
10428,0.13126670543030117
10429,0.2663594399303105
10430,0.558142689571771
10431,0.41648986230111085
10432,0.3482232748788404
10433,0.4071573258467547
10434,0.4419263111406091
10435,0.9792556636782859
10436,0.850344081290314
10437,0.7661752759098904
10438,0.6257117005593512
10439,0.15301686322059604
10440,0.8424548181345424
10441,0.16547300434798606
10442,0.5053489253418354
10443,0.4488982742294817
10444,0.628381284759892
10445,0.31995294759992177
10446,0.588624144745818
10447,0.8755577542089504
10448,0.44978216420128647
10449,0.5181794658201945
10450,0.20244195042465962
10451,0.022251801905434854
10452,0.3529886220942957
10453,0.4414332684724428
10454,0.4208946794907751
10455,0.8258666671310925
10456,0.8892260370570791
10457,0.4859070994743936
10458,0.3176553975298744
10459,0.08750436204869816
10460,0.5655057011210186
10461,0.15863178659896182
10462,0.3359981772120262
10463,0.26900994637465414
10464,0.04651206064346591
10465,0.9472920502070501
10466,0.6189920305401454
10467,0.7851135567433778
10468,0.06601703792815561
10469,0.7207169768033026
10470,0.24421976713714655
10471,0.369975197578011
10472,0.5713162726361396
10473,0.2385730053183851
10474,0.9529879873680969
10475,0.596870260700727
10476,0.5230379198146451
10477,0.170018853146907
10478,0.991905520905093
10479,0.5165524183938542
10480,0.9558628449051734
10481,0.08587206212948362
10482,0.4572268191819716
10483,0.11463728517177807
10484,0.20761075371135662
10485,0.48061257594141005
10486,0.2115014335869282
10487,0.37162877104464387
10488,0.8210266093187413
10489,0.47588963760114866
10490,0.644495814353891
10491,0.6017986668889669
10492,0.8226014191225193
10493,0.39305116940435514
10494,0.4973505213479994
10495,0.2983871132076469
10496,0.35779787296702337
10497,0.498307537539427
10498,0.777189644857465
10499,0.5102897011575186
10500,0.28877927525796443
10501,0.3114211119184571
10502,0.9970576139980883
10503,0.16860235615604036
10504,0.41478435717161155
10505,0.8262369588136803
10506,0.5622545544680398
10507,0.1684238773585277
10508,0.08290759409931392
10509,0.6484841460055785
10510,0.6580293511086649
10511,0.6327695971013961
10512,0.4642057044956098
10513,0.4391889827597171
10514,0.4744329699645301
10515,0.050746120700319475
10516,0.865369176161998
10517,0.9043242368357672
10518,0.3648386591147881
10519,0.3772645715230767
10520,0.38451351371104336
10521,0.5320821985671891
10522,0.8257225916962574
10523,0.7290874862697047
10524,0.21524057635242877
10525,0.27353422131479666
10526,0.8274079560924429
10527,0.3837589617490481
10528,0.4816906662427729
10529,0.8546257547533235
10530,0.8013376040883124
10531,0.22944455736228753
10532,0.9426870234228926
10533,0.5671338668077419
10534,0.9974096682780843
10535,0.5685691070231116
10536,0.6379128546601612
10537,0.7220976780121645
10538,0.18233410457533694
10539,0.03659711228632723
10540,0.4316840096270568
10541,0.02134808584643133
10542,0.5847475146177888
10543,0.7334532056582004
10544,0.4902861263116267
10545,0.8283830521400362
10546,0.8433568736024059
10547,0.5285046722729723
10548,0.4138250768145939
10549,0.9633183506937415
10550,0.9136035877858443
10551,0.6033121413795135
10552,0.8793170995067294
10553,0.584226519949079
10554,0.9965438988120376
10555,0.49617257454845065
10556,0.68688761124215
10557,0.7452740663000025
10558,0.563298468068782
10559,0.10957982135341904
10560,0.4332260850911476
10561,0.3841341962831324
10562,0.646819177109889
10563,0.10716599669023785
10564,0.20209457091294225
10565,0.3807621818252961
10566,0.465401431658921
10567,0.07840916214154792
10568,0.8807455676794244
10569,0.8614680907711711
10570,0.33148856270901517
10571,0.9961454401089491
10572,0.6984188943889069
10573,0.4629668347328698
10574,0.10425805169457347
10575,0.8140004558067715
10576,0.5064254501658675
10577,0.7555484627894171
10578,0.12787661528802163
10579,0.981549333333431
10580,0.46549066757602664
10581,0.7864784765548132
10582,0.7919332406782041
10583,0.7358700916650631
10584,0.11248468107358733
10585,0.05345315908984705
10586,0.7691113190201903
10587,0.19138815019580535
10588,0.20619373067750124
10589,0.209805291735077
10590,0.6678682098072929
10591,0.7183986761779926
10592,0.9283429866458037
10593,0.08738088224717333
10594,0.45628526953281046
10595,0.7213268730955747
10596,0.1142058914327968
10597,0.011202817664859088
10598,0.36884103903411936
10599,0.7159175848758103
10600,0.9633568071892225
10601,0.5464521226467954
10602,0.5670299894760065
10603,0.8480008849492553
10604,0.6881211316561147
10605,0.02311117028307408
10606,0.578207432626766
